variable,relative_importance,scaled_importance,percentage
Pregnancies,928654.9375,1.0,0.33482080194545843
BloodPressure,450643.03125,0.48526423868822643,0.16247656155304432
Glucose,414816.78125,0.4466855927851027,0.14955962839379056
BMI,308719.84375,0.33243762702763857,0.11130703287823915
DiabetesPedigreeFunction,285682.8125,0.30763074740018814,0.10300117354761174
SkinThickness,236081.265625,0.25421850042659144,0.0851176421822032
Insulin,148989.265625,0.16043554996443446,0.053717159499652604
